defined	arg	defined arg
UTC_E_API_NOT_SUPPORTED		_HRESULT_TYPEDEF_(0x87C5103CL)
UTC_E_GETFILE_EXTERNAL_PATH_NOT_APPROVED		_HRESULT_TYPEDEF_(0x87C5103DL)
UTC_E_TRY_GET_SCENARIO_TIMEOUT_EXCEEDED		_HRESULT_TYPEDEF_(0x87C5103EL)
UTC_E_CERT_REV_FAILED		_HRESULT_TYPEDEF_(0x87C5103FL)
UTC_E_FAILED_TO_START_NDISCAP		_HRESULT_TYPEDEF_(0x87C51040L)
UTC_E_KERNELDUMP_LIMIT_REACHED		_HRESULT_TYPEDEF_(0x87C51041L)
UTC_E_MISSING_AGGREGATE_EVENT_TAG		_HRESULT_TYPEDEF_(0x87C51042L)
UTC_E_INVALID_AGGREGATION_STRUCT		_HRESULT_TYPEDEF_(0x87C51043L)
UTC_E_ACTION_NOT_SUPPORTED_IN_DESTINATION		_HRESULT_TYPEDEF_(0x87C51044L)
UTC_E_FILTER_MISSING_ATTRIBUTE		_HRESULT_TYPEDEF_(0x87C51045L)
UTC_E_FILTER_INVALID_TYPE		_HRESULT_TYPEDEF_(0x87C51046L)
UTC_E_FILTER_VARIABLE_NOT_FOUND		_HRESULT_TYPEDEF_(0x87C51047L)
UTC_E_FILTER_FUNCTION_RESTRICTED		_HRESULT_TYPEDEF_(0x87C51048L)
UTC_E_FILTER_VERSION_MISMATCH		_HRESULT_TYPEDEF_(0x87C51049L)
UTC_E_FILTER_INVALID_FUNCTION		_HRESULT_TYPEDEF_(0x87C51050L)
UTC_E_FILTER_INVALID_FUNCTION_PARAMS		_HRESULT_TYPEDEF_(0x87C51051L)
UTC_E_FILTER_INVALID_COMMAND		_HRESULT_TYPEDEF_(0x87C51052L)
UTC_E_FILTER_ILLEGAL_EVAL		_HRESULT_TYPEDEF_(0x87C51053L)
UTC_E_TTTRACER_RETURNED_ERROR		_HRESULT_TYPEDEF_(0x87C51054L)
UTC_E_AGENT_DIAGNOSTICS_TOO_LARGE		_HRESULT_TYPEDEF_(0x87C51055L)
UTC_E_FAILED_TO_RECEIVE_AGENT_DIAGNOSTICS		_HRESULT_TYPEDEF_(0x87C51056L)
UTC_E_SCENARIO_HAS_NO_ACTIONS		_HRESULT_TYPEDEF_(0x87C51057L)
UTC_E_TTTRACER_STORAGE_FULL		_HRESULT_TYPEDEF_(0x87C51058L)
UTC_E_INSUFFICIENT_SPACE_TO_START_TRACE		_HRESULT_TYPEDEF_(0x87C51059L)
UTC_E_ESCALATION_CANCELLED_AT_SHUTDOWN		_HRESULT_TYPEDEF_(0x87C5105AL)
UTC_E_GETFILEINFOACTION_FILE_NOT_APPROVED		_HRESULT_TYPEDEF_(0x87C5105BL)
UTC_E_SETREGKEYACTION_TYPE_NOT_APPROVED		_HRESULT_TYPEDEF_(0x87C5105CL)
UTC_E_TRACE_THROTTLED		_HRESULT_TYPEDEF_(0x87C5105DL)
WINML_ERR_INVALID_DEVICE		_HRESULT_TYPEDEF_(0x88900001L)
WINML_ERR_INVALID_BINDING		_HRESULT_TYPEDEF_(0x88900002L)
WINML_ERR_VALUE_NOTFOUND		_HRESULT_TYPEDEF_(0x88900003L)
WINML_ERR_SIZE_MISMATCH		_HRESULT_TYPEDEF_(0x88900004L)
ERROR_QUIC_HANDSHAKE_FAILURE		_HRESULT_TYPEDEF_(0x80410000L)
ERROR_QUIC_VER_NEG_FAILURE		_HRESULT_TYPEDEF_(0x80410001L)
ERROR_QUIC_USER_CANCELED		_HRESULT_TYPEDEF_(0x80410002L)
ERROR_QUIC_INTERNAL_ERROR		_HRESULT_TYPEDEF_(0x80410003L)
ERROR_QUIC_PROTOCOL_VIOLATION		_HRESULT_TYPEDEF_(0x80410004L)
ERROR_QUIC_CONNECTION_IDLE		_HRESULT_TYPEDEF_(0x80410005L)
ERROR_QUIC_CONNECTION_TIMEOUT		_HRESULT_TYPEDEF_(0x80410006L)
ERROR_QUIC_ALPN_NEG_FAILURE		_HRESULT_TYPEDEF_(0x80410007L)
IORING_E_REQUIRED_FLAG_NOT_SUPPORTED		_HRESULT_TYPEDEF_(0x80460001L)
IORING_E_SUBMISSION_QUEUE_FULL		_HRESULT_TYPEDEF_(0x80460002L)
IORING_E_VERSION_NOT_SUPPORTED		_HRESULT_TYPEDEF_(0x80460003L)
IORING_E_SUBMISSION_QUEUE_TOO_BIG		_HRESULT_TYPEDEF_(0x80460004L)
IORING_E_COMPLETION_QUEUE_TOO_BIG		_HRESULT_TYPEDEF_(0x80460005L)
IORING_E_SUBMIT_IN_PROGRESS		_HRESULT_TYPEDEF_(0x80460006L)
IORING_E_CORRUPT		_HRESULT_TYPEDEF_(0x80460007L)
IORING_E_COMPLETION_QUEUE_TOO_FULL		_HRESULT_TYPEDEF_(0x80460008L)
_TIMEZONEAPI_H_		
TIME_ZONE_ID_INVALID		((DWORD)0xFFFFFFFF)
TC_NORMAL		0
TC_HARDERR		1
TC_GP_TRAP		2
TC_SIGNAL		3
AC_LINE_OFFLINE		0x00
AC_LINE_ONLINE		0x01
AC_LINE_BACKUP_POWER		0x02
AC_LINE_UNKNOWN		0xFF
BATTERY_FLAG_HIGH		0x01
BATTERY_FLAG_LOW		0x02
BATTERY_FLAG_CRITICAL		0x04
BATTERY_FLAG_CHARGING		0x08
BATTERY_FLAG_NO_BATTERY		0x80
BATTERY_FLAG_UNKNOWN		0xFF
BATTERY_PERCENTAGE_UNKNOWN		0xFF
SYSTEM_STATUS_FLAG_POWER_SAVING_ON		0x01
BATTERY_LIFE_UNKNOWN		0xFFFFFFFF
CreateJobObject		CreateJobObjectA
OpenJobObject		OpenJobObjectA
FindFirstVolume		FindFirstVolumeA
FindNextVolume		FindNextVolumeA
FindFirstVolumeMountPoint		FindFirstVolumeMountPointA
FindNextVolumeMountPoint		FindNextVolumeMountPointA
SetVolumeMountPoint		SetVolumeMountPointA
DeleteVolumeMountPoint		DeleteVolumeMountPointA
GetVolumeNameForVolumeMountPoint		GetVolumeNameForVolumeMountPointA
GetVolumePathName		GetVolumePathNameA
GetVolumePathNamesForVolumeName		GetVolumePathNamesForVolumeNameA
ACTCTX_FLAG_PROCESSOR_ARCHITECTURE_VALID		(0x00000001)
ACTCTX_FLAG_LANGID_VALID		(0x00000002)
ACTCTX_FLAG_ASSEMBLY_DIRECTORY_VALID		(0x00000004)
ACTCTX_FLAG_RESOURCE_NAME_VALID		(0x00000008)
ACTCTX_FLAG_SET_PROCESS_DEFAULT		(0x00000010)
ACTCTX_FLAG_APPLICATION_NAME_VALID		(0x00000020)
ACTCTX_FLAG_SOURCE_IS_ASSEMBLYREF		(0x00000040)
ACTCTX_FLAG_HMODULE_VALID		(0x00000080)
CreateActCtx		CreateActCtxA
DEACTIVATE_ACTCTX_FLAG_FORCE_EARLY_DEACTIVATION		(0x00000001)
FIND_ACTCTX_SECTION_KEY_RETURN_HACTCTX		(0x00000001)
FIND_ACTCTX_SECTION_KEY_RETURN_FLAGS		(0x00000002)
FIND_ACTCTX_SECTION_KEY_RETURN_ASSEMBLY_METADATA		(0x00000004)
FindActCtxSectionString		FindActCtxSectionStringA
ACTIVATION_CONTEXT_BASIC_INFORMATION_DEFINED		1
QUERY_ACTCTX_FLAG_USE_ACTIVE_ACTCTX		(0x00000004)
QUERY_ACTCTX_FLAG_ACTCTX_IS_HMODULE		(0x00000008)
QUERY_ACTCTX_FLAG_ACTCTX_IS_ADDRESS		(0x00000010)
QUERY_ACTCTX_FLAG_NO_ADDREF		(0x80000000)
RESTART_MAX_CMD_LINE		1024
RESTART_NO_CRASH		1
RESTART_NO_HANG		2
RESTART_NO_PATCH		4
RESTART_NO_REBOOT		8
RECOVERY_DEFAULT_PING_INTERVAL		5000
RECOVERY_MAX_PING_INTERVAL		(5 * 60 * 1000)
FILE_RENAME_FLAG_REPLACE_IF_EXISTS		0x00000001
FILE_RENAME_FLAG_POSIX_SEMANTICS		0x00000002
FILE_RENAME_FLAG_SUPPRESS_PIN_STATE_INHERITANCE		0x00000004
FILE_DISPOSITION_FLAG_DO_NOT_DELETE		0x00000000
FILE_DISPOSITION_FLAG_DELETE		0x00000001
FILE_DISPOSITION_FLAG_POSIX_SEMANTICS		0x00000002
FILE_DISPOSITION_FLAG_FORCE_IMAGE_SECTION_CHECK		0x00000004
FILE_DISPOSITION_FLAG_ON_CLOSE		0x00000008
FILE_DISPOSITION_FLAG_IGNORE_READONLY_ATTRIBUTE		0x00000010
STORAGE_INFO_FLAGS_ALIGNED_DEVICE		0x00000001
STORAGE_INFO_FLAGS_PARTITION_ALIGNED_ON_DEVICE		0x00000002
STORAGE_INFO_OFFSET_UNKNOWN		(0xffffffff)
REMOTE_PROTOCOL_INFO_FLAG_LOOPBACK		0x00000001
REMOTE_PROTOCOL_INFO_FLAG_OFFLINE		0x00000002
REMOTE_PROTOCOL_INFO_FLAG_PERSISTENT_HANDLE		0x00000004
RPI_FLAG_SMB2_SHARECAP_TIMEWARP		0x00000002
RPI_FLAG_SMB2_SHARECAP_DFS		0x00000008
RPI_FLAG_SMB2_SHARECAP_CONTINUOUS_AVAILABILITY		0x00000010
RPI_FLAG_SMB2_SHARECAP_SCALEOUT		0x00000020
RPI_FLAG_SMB2_SHARECAP_CLUSTER		0x00000040
RPI_SMB2_SHAREFLAG_ENCRYPT_DATA		0x00000001
RPI_SMB2_SHAREFLAG_COMPRESS_DATA		0x00000002
RPI_SMB2_FLAG_SERVERCAP_DFS		0x00000001
RPI_SMB2_FLAG_SERVERCAP_LEASING		0x00000002
RPI_SMB2_FLAG_SERVERCAP_LARGEMTU		0x00000004
RPI_SMB2_FLAG_SERVERCAP_MULTICHANNEL		0x00000008
RPI_SMB2_FLAG_SERVERCAP_PERSISTENT_HANDLES		0x00000010
RPI_SMB2_FLAG_SERVERCAP_DIRECTORY_LEASING		0x00000020
SYMBOLIC_LINK_FLAG_DIRECTORY		(0x1)
SYMBOLIC_LINK_FLAG_ALLOW_UNPRIVILEGED_CREATE		(0x2)
CreateSymbolicLink		CreateSymbolicLinkA
CreateSymbolicLinkTransacted		CreateSymbolicLinkTransactedA
MICROSOFT_WINDOWS_WINBASE_INTERLOCKED_CPLUSPLUS_H_INCLUDED		
MICROSOFT_WINDOWS_WINBASE_H_DEFINE_INTERLOCKED_CPLUSPLUS_OVERLOADS		1
MICROSOFT_WINBASE_H_DEFINE_INTERLOCKED_CPLUSPLUS_OVERLOADS		0
_WINGDI_		
WINGDIAPI		DECLSPEC_IMPORT
WINSPOOLAPI		DECLSPEC_IMPORT
R2_BLACK		1
R2_NOTMERGEPEN		2
R2_MASKNOTPEN		3
R2_NOTCOPYPEN		4
R2_MASKPENNOT		5
R2_NOT		6
R2_XORPEN		7
R2_NOTMASKPEN		8
R2_MASKPEN		9
R2_NOTXORPEN		10
R2_NOP		11
R2_MERGENOTPEN		12
R2_COPYPEN		13
R2_MERGEPENNOT		14
R2_MERGEPEN		15
R2_WHITE		16
R2_LAST		16
SRCCOPY		(DWORD)0x00CC0020
SRCPAINT		(DWORD)0x00EE0086
SRCAND		(DWORD)0x008800C6
SRCINVERT		(DWORD)0x00660046
SRCERASE		(DWORD)0x00440328
NOTSRCCOPY		(DWORD)0x00330008
NOTSRCERASE		(DWORD)0x001100A6
MERGECOPY		(DWORD)0x00C000CA
MERGEPAINT		(DWORD)0x00BB0226
PATCOPY		(DWORD)0x00F00021
PATPAINT		(DWORD)0x00FB0A09
PATINVERT		(DWORD)0x005A0049
DSTINVERT		(DWORD)0x00550009
BLACKNESS		(DWORD)0x00000042
WHITENESS		(DWORD)0x00FF0062
NOMIRRORBITMAP		(DWORD)0x80000000
CAPTUREBLT		(DWORD)0x40000000
MAKEROP4	fore,back	(DWORD)((((back) << 8) & 0xFF000000) | (fore))
GDI_ERROR		(0xFFFFFFFFL)
HGDI_ERROR		(LongToHandle(0xFFFFFFFFL))
ERROR		0
NULLREGION		1
SIMPLEREGION		2
COMPLEXREGION		3
RGN_ERROR		ERROR
RGN_AND		1
RGN_OR		2
RGN_XOR		3
RGN_DIFF		4
RGN_COPY		5
RGN_MIN		RGN_AND
RGN_MAX		RGN_COPY
BLACKONWHITE		1
WHITEONBLACK		2
COLORONCOLOR		3
HALFTONE		4
MAXSTRETCHBLTMODE		4
STRETCH_ANDSCANS		BLACKONWHITE
STRETCH_ORSCANS		WHITEONBLACK
STRETCH_DELETESCANS		COLORONCOLOR
STRETCH_HALFTONE		HALFTONE
ALTERNATE		1
WINDING		2
POLYFILL_LAST		2
LAYOUT_RTL		0x00000001
LAYOUT_BTT		0x00000002
LAYOUT_VBH		0x00000004
LAYOUT_ORIENTATIONMASK		(LAYOUT_RTL | LAYOUT_BTT | LAYOUT_VBH)
LAYOUT_BITMAPORIENTATIONPRESERVED		0x00000008
TA_NOUPDATECP		0
TA_UPDATECP		1
TA_LEFT		0
TA_RIGHT		2
TA_CENTER		6
TA_TOP		0
TA_BOTTOM		8
TA_BASELINE		24
TA_RTLREADING		256
TA_MASK		(TA_BASELINE+TA_CENTER+TA_UPDATECP+TA_RTLREADING)
VTA_BASELINE		TA_BASELINE
VTA_LEFT		TA_BOTTOM
VTA_RIGHT		TA_TOP
VTA_CENTER		TA_CENTER
VTA_BOTTOM		TA_RIGHT
VTA_TOP		TA_LEFT
ETO_OPAQUE		0x0002
ETO_CLIPPED		0x0004
ETO_GLYPH_INDEX		0x0010
ETO_RTLREADING		0x0080
ETO_NUMERICSLOCAL		0x0400
ETO_NUMERICSLATIN		0x0800
ETO_IGNORELANGUAGE		0x1000
ETO_PDY		0x2000
ETO_REVERSE_INDEX_MAP		0x10000
ASPECT_FILTERING		0x0001
DCB_RESET		0x0001
DCB_ACCUMULATE		0x0002
DCB_DIRTY		DCB_ACCUMULATE
DCB_SET		(DCB_RESET | DCB_ACCUMULATE)
DCB_ENABLE		0x0004
DCB_DISABLE		0x0008
META_SETBKCOLOR		0x0201
META_SETBKMODE		0x0102
META_SETMAPMODE		0x0103
META_SETROP2		0x0104
META_SETRELABS		0x0105
META_SETPOLYFILLMODE		0x0106
META_SETSTRETCHBLTMODE		0x0107
META_SETTEXTCHAREXTRA		0x0108
META_SETTEXTCOLOR		0x0209
META_SETTEXTJUSTIFICATION		0x020A
META_SETWINDOWORG		0x020B
META_SETWINDOWEXT		0x020C
META_SETVIEWPORTORG		0x020D
META_SETVIEWPORTEXT		0x020E
META_OFFSETWINDOWORG		0x020F
META_SCALEWINDOWEXT		0x0410
META_OFFSETVIEWPORTORG		0x0211
META_SCALEVIEWPORTEXT		0x0412
META_LINETO		0x0213
META_MOVETO		0x0214
META_EXCLUDECLIPRECT		0x0415
META_INTERSECTCLIPRECT		0x0416
META_ARC		0x0817
META_ELLIPSE		0x0418
META_FLOODFILL		0x0419
META_PIE		0x081A
META_RECTANGLE		0x041B
META_ROUNDRECT		0x061C
META_PATBLT		0x061D
META_SAVEDC		0x001E
META_SETPIXEL		0x041F
META_OFFSETCLIPRGN		0x0220
META_TEXTOUT		0x0521
META_BITBLT		0x0922
META_STRETCHBLT		0x0B23
META_POLYGON		0x0324
META_POLYLINE		0x0325
META_ESCAPE		0x0626
META_RESTOREDC		0x0127
META_FILLREGION		0x0228
META_FRAMEREGION		0x0429
META_INVERTREGION		0x012A
META_PAINTREGION		0x012B
META_SELECTCLIPREGION		0x012C
META_SELECTOBJECT		0x012D
META_SETTEXTALIGN		0x012E
META_CHORD		0x0830
META_SETMAPPERFLAGS		0x0231
META_EXTTEXTOUT		0x0a32
META_SETDIBTODEV		0x0d33
META_SELECTPALETTE		0x0234
META_REALIZEPALETTE		0x0035
META_ANIMATEPALETTE		0x0436
META_SETPALENTRIES		0x0037
META_POLYPOLYGON		0x0538
META_RESIZEPALETTE		0x0139
META_DIBBITBLT		0x0940
META_DIBSTRETCHBLT		0x0b41
META_DIBCREATEPATTERNBRUSH		0x0142
META_STRETCHDIB		0x0f43
META_EXTFLOODFILL		0x0548
META_SETLAYOUT		0x0149
META_DELETEOBJECT		0x01f0
META_CREATEPALETTE		0x00f7
META_CREATEPATTERNBRUSH		0x01F9
META_CREATEPENINDIRECT		0x02FA
META_CREATEFONTINDIRECT		0x02FB
META_CREATEBRUSHINDIRECT		0x02FC
META_CREATEREGION		0x06FF
NEWFRAME		1
ABORTDOC		2
NEXTBAND		3
SETCOLORTABLE		4
GETCOLORTABLE		5
FLUSHOUTPUT		6
DRAFTMODE		7
QUERYESCSUPPORT		8
SETABORTPROC		9
STARTDOC		10
ENDDOC		11
GETPHYSPAGESIZE		12
GETPRINTINGOFFSET		13
GETSCALINGFACTOR		14
MFCOMMENT		15
GETPENWIDTH		16
SETCOPYCOUNT		17
SELECTPAPERSOURCE		18
DEVICEDATA		19
PASSTHROUGH		19
GETTECHNOLGY		20
GETTECHNOLOGY		20
SETLINECAP		21
SETLINEJOIN		22
SETMITERLIMIT		23
BANDINFO		24
DRAWPATTERNRECT		25
GETVECTORPENSIZE		26
GETVECTORBRUSHSIZE		27
ENABLEDUPLEX		28
GETSETPAPERBINS		29
GETSETPRINTORIENT		30
ENUMPAPERBINS		31
SETDIBSCALING		32
EPSPRINTING		33
ENUMPAPERMETRICS		34
GETSETPAPERMETRICS		35
POSTSCRIPT_DATA		37
POSTSCRIPT_IGNORE		38
MOUSETRAILS		39
GETDEVICEUNITS		42
GETEXTENDEDTEXTMETRICS		256
GETEXTENTTABLE		257
GETPAIRKERNTABLE		258
GETTRACKKERNTABLE		259
EXTTEXTOUT		512
GETFACENAME		513
DOWNLOADFACE		514
ENABLERELATIVEWIDTHS		768
ENABLEPAIRKERNING		769
SETKERNTRACK		770
SETALLJUSTVALUES		771
SETCHARSET		772
STRETCHBLT		2048
METAFILE_DRIVER		2049
GETSETSCREENPARAMS		3072
QUERYDIBSUPPORT		3073
BEGIN_PATH		4096
CLIP_TO_PATH		4097
END_PATH		4098
EXT_DEVICE_CAPS		4099
RESTORE_CTM		4100
SAVE_CTM		4101
SET_ARC_DIRECTION		4102
SET_BACKGROUND_COLOR		4103
SET_POLY_MODE		4104
SET_SCREEN_ANGLE		4105
SET_SPREAD		4106
TRANSFORM_CTM		4107
SET_CLIP_BOX		4108
SET_BOUNDS		4109
SET_MIRROR_MODE		4110
OPENCHANNEL		4110
DOWNLOADHEADER		4111
CLOSECHANNEL		4112
POSTSCRIPT_PASSTHROUGH		4115
ENCAPSULATED_POSTSCRIPT		4116
POSTSCRIPT_IDENTIFY		4117
POSTSCRIPT_INJECTION		4118
CHECKJPEGFORMAT		4119
CHECKPNGFORMAT		4120
GET_PS_FEATURESETTING		4121
GDIPLUS_TS_QUERYVER		4122
GDIPLUS_TS_RECORD		4123
MILCORE_TS_QUERYVER_RESULT_FALSE		0x0
MILCORE_TS_QUERYVER_RESULT_TRUE		0x7FFFFFFF
SPCLPASSTHROUGH2		4568
PSIDENT_GDICENTRIC		0
PSIDENT_PSCENTRIC		1
PSINJECT_BEGINSTREAM		1
PSINJECT_PSADOBE		2
PSINJECT_PAGESATEND		3
PSINJECT_PAGES		4
PSINJECT_DOCNEEDEDRES		5
PSINJECT_DOCSUPPLIEDRES		6
PSINJECT_PAGEORDER		7
PSINJECT_ORIENTATION		8
PSINJECT_BOUNDINGBOX		9
PSINJECT_DOCUMENTPROCESSCOLORS		10
PSINJECT_COMMENTS		11
PSINJECT_BEGINDEFAULTS		12
PSINJECT_ENDDEFAULTS		13
PSINJECT_BEGINPROLOG		14
PSINJECT_ENDPROLOG		15
PSINJECT_BEGINSETUP		16
PSINJECT_ENDSETUP		17
PSINJECT_TRAILER		18
PSINJECT_EOF		19
PSINJECT_ENDSTREAM		20
PSINJECT_DOCUMENTPROCESSCOLORSATEND		21
PSINJECT_PAGENUMBER		100
PSINJECT_BEGINPAGESETUP		101
PSINJECT_ENDPAGESETUP		102
PSINJECT_PAGETRAILER		103
PSINJECT_PLATECOLOR		104
PSINJECT_SHOWPAGE		105
PSINJECT_PAGEBBOX		106
PSINJECT_ENDPAGECOMMENTS		107
PSINJECT_VMSAVE		200
PSINJECT_VMRESTORE		201
PSINJECT_DLFONT		0xdddddddd
FEATURESETTING_NUP		0
FEATURESETTING_OUTPUT		1
FEATURESETTING_PSLEVEL		2
FEATURESETTING_CUSTPAPER		3
FEATURESETTING_MIRROR		4
FEATURESETTING_NEGATIVE		5
FEATURESETTING_PROTOCOL		6
FEATURESETTING_PRIVATE_BEGIN		0x1000
FEATURESETTING_PRIVATE_END		0x1FFF
PSPROTOCOL_ASCII		0
PSPROTOCOL_BCP		1
PSPROTOCOL_TBCP		2
PSPROTOCOL_BINARY		3
QDI_SETDIBITS		1
QDI_GETDIBITS		2
QDI_DIBTOSCREEN		4
QDI_STRETCHDIB		8
SP_NOTREPORTED		0x4000
SP_ERROR		(-1)
SP_APPABORT		(-2)
SP_USERABORT		(-3)
SP_OUTOFDISK		(-4)
SP_OUTOFMEMORY		(-5)
PR_JOBSTATUS		0x0000
OBJ_PEN		1
OBJ_BRUSH		2
OBJ_DC		3
OBJ_METADC		4
OBJ_PAL		5
OBJ_FONT		6
OBJ_BITMAP		7
OBJ_REGION		8
OBJ_METAFILE		9
OBJ_MEMDC		10
OBJ_EXTPEN		11
OBJ_ENHMETADC		12
OBJ_ENHMETAFILE		13
OBJ_COLORSPACE		14
GDI_OBJ_LAST		OBJ_COLORSPACE
GDI_MIN_OBJ_TYPE		OBJ_PEN
GDI_MAX_OBJ_TYPE		GDI_OBJ_LAST
MWT_IDENTITY		1
MWT_LEFTMULTIPLY		2
MWT_RIGHTMULTIPLY		3
MWT_MIN		MWT_IDENTITY
MWT_MAX		MWT_RIGHTMULTIPLY
_XFORM_		
CS_ENABLE		0x00000001L
CS_DISABLE		0x00000002L
CS_DELETE_TRANSFORM		0x00000003L
LCS_SIGNATURE		'PSOC'
LCS_sRGB		'sRGB'
LCS_WINDOWS_COLOR_SPACE		'Win '
LCS_CALIBRATED_RGB		0x00000000L
LCS_GM_BUSINESS		0x00000001L
LCS_GM_GRAPHICS		0x00000002L
LCS_GM_IMAGES		0x00000004L
LCS_GM_ABS_COLORIMETRIC		0x00000008L
CM_OUT_OF_GAMUT		255
CM_IN_GAMUT		0
ICM_ADDPROFILE		1
ICM_DELETEPROFILE		2
ICM_QUERYPROFILE		3
ICM_SETDEFAULTPROFILE		4
ICM_REGISTERICMATCHER		5
ICM_UNREGISTERICMATCHER		6
ICM_QUERYMATCH		7
GetKValue	cmyk	((BYTE)(cmyk))
GetYValue	cmyk	((BYTE)((cmyk)>> 8))
GetMValue	cmyk	((BYTE)((cmyk)>>16))
GetCValue	cmyk	((BYTE)((cmyk)>>24))
CMYK	c,m,y,k	((COLORREF)((((BYTE)(k)|((WORD)((BYTE)(y))<<8))|(((DWORD)(BYTE)(m))<<16))|(((DWORD)(BYTE)(c))<<24)))
PROFILE_LINKED		'LINK'
PROFILE_EMBEDDED		'MBED'
BI_RGB		0L
BI_RLE8		1L
BI_RLE4		2L
BI_BITFIELDS		3L
BI_JPEG		4L
BI_PNG		5L
MAKEPOINTS	l	(*((POINTS FAR *)&(l)))
TCI_SRCCHARSET		1
TCI_SRCCODEPAGE		2
TCI_SRCFONTSIG		3
TCI_SRCLOCALE		0x1000
TMPF_FIXED_PITCH		0x01
TMPF_VECTOR		0x02
TMPF_DEVICE		0x08
TMPF_TRUETYPE		0x04
_TEXTMETRIC_DEFINED		
NTM_REGULAR		0x00000040L
NTM_BOLD		0x00000020L
NTM_ITALIC		0x00000001L
NTM_NONNEGATIVE_AC		0x00010000
NTM_PS_OPENTYPE		0x00020000
NTM_TT_OPENTYPE		0x00040000
NTM_MULTIPLEMASTER		0x00080000
NTM_TYPE1		0x00100000
NTM_DSIG		0x00200000
_PALETTEENTRY_DEFINED		
_LOGPALETTE_DEFINED		
LF_FACESIZE		32
LF_FULLFACESIZE		64
OUT_DEFAULT_PRECIS		0
OUT_STRING_PRECIS		1
OUT_CHARACTER_PRECIS		2
OUT_STROKE_PRECIS		3
OUT_TT_PRECIS		4
OUT_DEVICE_PRECIS		5
OUT_RASTER_PRECIS		6
OUT_TT_ONLY_PRECIS		7
OUT_OUTLINE_PRECIS		8
OUT_SCREEN_OUTLINE_PRECIS		9
OUT_PS_ONLY_PRECIS		10
CLIP_DEFAULT_PRECIS		0
CLIP_CHARACTER_PRECIS		1
CLIP_STROKE_PRECIS		2
CLIP_MASK		0xf
CLIP_LH_ANGLES		(1<<4)
CLIP_TT_ALWAYS		(2<<4)
CLIP_DFA_DISABLE		(4<<4)
CLIP_EMBEDDED		(8<<4)
DEFAULT_QUALITY		0
DRAFT_QUALITY		1
PROOF_QUALITY		2
NONANTIALIASED_QUALITY		3
ANTIALIASED_QUALITY		4
CLEARTYPE_QUALITY		5
CLEARTYPE_NATURAL_QUALITY		6
DEFAULT_PITCH		0
FIXED_PITCH		1
VARIABLE_PITCH		2
MONO_FONT		8
ANSI_CHARSET		0
DEFAULT_CHARSET		1
SYMBOL_CHARSET		2
SHIFTJIS_CHARSET		128
HANGEUL_CHARSET		129
HANGUL_CHARSET		129
GB2312_CHARSET		134
CHINESEBIG5_CHARSET		136
OEM_CHARSET		255
JOHAB_CHARSET		130
HEBREW_CHARSET		177
ARABIC_CHARSET		178
GREEK_CHARSET		161
TURKISH_CHARSET		162
VIETNAMESE_CHARSET		163
THAI_CHARSET		222
EASTEUROPE_CHARSET		238
RUSSIAN_CHARSET		204
MAC_CHARSET		77
BALTIC_CHARSET		186
FS_LATIN1		0x00000001L
FS_LATIN2		0x00000002L
FS_CYRILLIC		0x00000004L
FS_GREEK		0x00000008L
FS_TURKISH		0x00000010L
FS_HEBREW		0x00000020L
FS_ARABIC		0x00000040L
FS_BALTIC		0x00000080L
FS_VIETNAMESE		0x00000100L
FS_THAI		0x00010000L
FS_JISJAPAN		0x00020000L
FS_CHINESESIMP		0x00040000L
FS_WANSUNG		0x00080000L
FS_CHINESETRAD		0x00100000L
FS_JOHAB		0x00200000L
FS_SYMBOL		0x80000000L
FF_DONTCARE		(0<<4)
FF_ROMAN		(1<<4)
FF_SWISS		(2<<4)
FF_MODERN		(3<<4)
FF_SCRIPT		(4<<4)
FF_DECORATIVE		(5<<4)
FW_DONTCARE		0
FW_THIN		100
FW_EXTRALIGHT		200
FW_LIGHT		300
FW_NORMAL		400
FW_MEDIUM		500
FW_SEMIBOLD		600
FW_BOLD		700
FW_EXTRABOLD		800
FW_HEAVY		900
FW_ULTRALIGHT		FW_EXTRALIGHT
FW_REGULAR		FW_NORMAL
FW_DEMIBOLD		FW_SEMIBOLD
FW_ULTRABOLD		FW_EXTRABOLD
FW_BLACK		FW_HEAVY
PANOSE_COUNT		10
PAN_FAMILYTYPE_INDEX		0
PAN_SERIFSTYLE_INDEX		1
PAN_WEIGHT_INDEX		2
PAN_PROPORTION_INDEX		3
PAN_CONTRAST_INDEX		4
PAN_STROKEVARIATION_INDEX		5
PAN_ARMSTYLE_INDEX		6
PAN_LETTERFORM_INDEX		7
PAN_MIDLINE_INDEX		8
PAN_XHEIGHT_INDEX		9
PAN_CULTURE_LATIN		0
PAN_ANY		0
PAN_NO_FIT		1
PAN_FAMILY_TEXT_DISPLAY		2
PAN_FAMILY_SCRIPT		3
PAN_FAMILY_DECORATIVE		4
PAN_FAMILY_PICTORIAL		5
PAN_SERIF_COVE		2
PAN_SERIF_OBTUSE_COVE		3
PAN_SERIF_SQUARE_COVE		4
PAN_SERIF_OBTUSE_SQUARE_COVE		5
PAN_SERIF_SQUARE		6
PAN_SERIF_THIN		7
PAN_SERIF_BONE		8
PAN_SERIF_EXAGGERATED		9
PAN_SERIF_TRIANGLE		10
PAN_SERIF_NORMAL_SANS		11
PAN_SERIF_OBTUSE_SANS		12
PAN_SERIF_PERP_SANS		13
PAN_SERIF_FLARED		14
